시장명,최종주소,X,Y,store_num,Bus_st_num,Ur_rail_nu,Bus_te_num,spot_num_3,univ_num_1,ur_park_num,Cul_hall_n,Mart_num_1,parking_num,parking_car_num,stor_cnt,residnt_cnt_sum,mkt_cnt_sum,stor_cnt_sum,person_mkt_cnt,매출액
고한구공탄시장(고한시장),강원도 정선군 고한읍 고한 4길 38-6,128.8540536,37.2013239,84,10,0,0,0,0,0,0,0,0,0,102,36937,4,555,67,37.94083036
정선사북시장,강원도 정선군 사북읍 사북2길 6 - 1,128.8162135,37.2273442,60,16,0,0,0,0,0,0,0,0,0,60,36937,4,555,67,37.94083036
미나리광시장,경기도 수원시 팔달구 수원천로 266-4(지동),127.0196317,37.2772808,60,87,0,2,0,0,1,2,1,0,0,61,174709,13,2049,85,37.93485596
영동시장,경기도 수원시 팔달구 수원천로255번길 6(영동),127.0186328,37.2769211,300,78,0,2,0,0,1,2,1,0,0,300,174709,13,2049,85,37.93485596
팔달문시장,경기도 수원시 팔달구 정조로770번길 17(영동),127.0178999,37.2769151,211,77,0,2,0,0,1,2,1,0,0,236,174709,13,2049,85,37.93485596
합덕전통시장,충청남도 당진시 합덕읍 버그내2길 128-42,126.771979,36.806139,38,25,0,0,0,0,2,0,0,0,0,34,166145,6,580,286,37.90707718
덕풍전통시장,경기도 하남시 수리북로 22,127.2029161,37.5415364,128,151,1,0,3,0,0,1,1,3,115,185,291075,3,409,712,37.84931957
우정전통시장,울산광역시 중구 당산3길 31,129.3103705,35.554935,103,86,0,0,0,0,4,2,0,5,335,75,218096,36,4106,53,37.8177236
송현시장,인천광역시 동구 화도진로44번길 18,126.6346457,37.4761992,101,85,1,0,0,0,0,1,1,9,396,141,62747,9,10525,6,37.81680489
반여3동골목시장,부산광역시 해운대구 재반로256번길 8,129.1320511,35.1999337,60,0,0,0,0,0,1,0,0,4,249,60,402518,23,1980,203,37.78968262
동해남부재래시장,강원도 동해시 청운1길 29,129.105372,37.487045,208,47,0,0,0,0,0,0,0,0,0,176,90560,9,1301,70,37.77555178
연산전통시장,충청남도 논산시 연산면 연산4길 10-8,127.2165051,36.2162355,61,27,0,0,0,0,0,0,0,0,0,17,116888,10,1276,92,37.75030742
소계시장,경상남도 창원시 의창구 소계로 83-6,128.599058,35.2567735,72,80,0,1,0,0,0,0,0,5,188,62,262743,18,1587,166,37.73321307
재송시장,부산광역시 해운대구 재송1로60번길 16,129.1236325,35.1866717,68,22,1,0,2,0,0,1,1,8,147,62,402518,23,1980,203,37.71764248
남목전통시장,울산광역시 동구 남목17길 9(동부동),129.4273949,35.5427278,105,63,0,0,0,0,0,0,0,5,184,49,157111,14,1086,145,37.71732272
일동전통시장,경기도 포천시 일동면 화동로 1090-14,127.3195096,37.9598207,36,18,0,0,0,0,0,0,0,0,0,53,147477,10,564,261,37.71360062
풍기선비골인삼시장,경상북도 영주시 풍기읍 소백로 2156,128.5401099,36.8871766,96,11,0,0,0,1,0,0,0,0,0,50,103272,23,1887,55,37.68857058
지동시장,경기도 수원시 팔달구 팔달문로 19(지동),127.0196123,37.2779024,232,86,0,2,0,0,1,2,1,1,223,221,174709,13,2049,85,37.64631449
목도재래시장,충청북도 괴산군 불정면 목도리 308-9,127.854914,36.8713372,80,4,0,0,0,0,1,0,0,0,0,76,37671,8,424,89,37.61075893
청천전통시장,충청북도 괴산군 청천면 청천2길 10,127.7378521,36.6591399,105,0,0,0,0,0,1,0,0,0,0,98,37671,8,424,89,37.61075893
호계공설시장,울산광역시 북구 호계3길 17-11,129.3557446,35.6236256,51,30,0,0,0,0,0,0,1,20,977,50,218882,4,200,1094,37.60516628
목포종합수산시장,전라남도 목포시 광동1가 4-13,126.3898822,34.7877809,135,90,0,0,0,0,0,1,0,2,307,120,224973,14,2106,107,37.5833728
반여시장,부산광역시 해운대구 재반로226번길 48,129.1334258,35.1977034,145,0,0,0,0,0,1,0,0,3,245,143,402518,23,1980,203,37.58294411
둔포전통시장(둔포시장),충청남도 아산시 둔포면 둔포면로 25번길 15,127.0361036,36.9294256,135,28,0,0,0,0,0,0,0,0,0,161,315279,5,1204,262,37.56055879
대천항종합수산물시장,충청남도 보령시 대천항로 370,126.5061097,36.326602,141,0,0,0,0,0,0,0,0,0,0,141,100249,12,1425,70,37.55577943
신태인시장,전라북도 정읍시 신태인읍 신태인리 85-10,126.8878763,35.6847331,48,33,0,0,0,0,0,0,0,0,0,45,108681,9,1343,81,37.55577943
강북종합전통시장,서울특별시 강북구 한천로144길 12,127.0257312,37.6415199,69,114,1,0,0,0,2,2,0,5,229,88,308569,25,1588,194,37.54681222
홍산시장,충청남도 부여군 홍산면 홍산시장로 45-3,126.7579446,36.2139318,67,14,0,0,0,0,0,0,0,1,10,145,65431,13,980,67,37.54053173
주암시장,전라남도 순천시 주암면 주암호길 5,127.2352666,35.0761076,73,10,0,0,0,0,0,0,0,0,0,50,282618,17,1197,236,37.51417673
유구시장,충청남도 공주시 유구읍 시장길 28,126.951934,36.5528042,67,48,0,0,0,0,0,0,0,3,108,68,104736,6,1941,54,37.48111892
장미원골목시장,서울특별시 강북구 삼양로 464,127.0160361,37.6446381,108,94,0,0,0,1,0,2,0,2,240,103,308569,25,1588,194,37.46775609
창원도계부부시장,경상남도 창원시 의창구 원이대로 69번길 20,128.6372394,35.2572636,113,51,0,1,0,0,2,0,0,5,94,107,262743,18,1587,166,37.42392547
옥현상가,경상남도 거제시 옥포로 250,128.6900911,34.8968527,100,81,0,0,3,0,1,0,1,5,206,70,245956,10,731,336,37.38684289
용문천년시장,경기도 양평군 용문면 용문시장2길 11,127.5947512,37.483961,129,27,1,0,0,0,0,0,0,0,0,324,118778,4,1634,73,37.34487885
웅천시장,충청남도 보령시 웅천읍 장터4길 24,126.6012763,36.2329576,87,0,0,0,0,0,1,0,0,0,0,96,100249,12,1425,70,37.31923056
청주사창시장,충청북도 청주시 서원구 사직대로164번길 36,127.4653002,36.6336074,96,88,0,1,0,0,1,2,0,0,0,94,195804,8,660,297,37.27398389
익산장(익산북부장),전라북도 익산시 인북로 11길 27,126.9567451,35.951249,320,46,0,1,0,0,0,2,0,4,243,55,282582,23,1879,150,37.21777519
연희사러가,서울특별시서대문구연희맛로23(연희동),126.9296353,37.5671273,37,85,0,0,0,1,0,2,0,0,0,34,312325,11,1085,288,37.19596563
계산시장,인천광역시 계양구 계산 시장길 10-18,126.737677,37.537101,112,147,1,0,2,0,1,1,1,1,10,135,297148,4,519,573,37.13670682
포항운하송림시장,경상북도 포항시 남구 운하로36번길 7,129.3763006,36.0281647,48,49,0,1,0,0,0,2,1,16,614,80,230573,13,828,278,37.08845945
흥해시장,경상북도 포항시 북구 흥해읍 한동로 61-13,129.3482835,36.1106207,131,22,0,0,0,0,0,0,0,6,130,109,272566,21,2289,119,37.01777572
서면시장,부산광역시 부산진구 서면로 56,129.0581449,35.1557672,209,60,9,0,3,0,0,1,1,0,0,210,359375,52,10181,35,36.99431549
본동인정시장,서울특별시 동작구 매봉로 177,126.9519002,37.5122106,53,87,1,0,0,1,0,0,0,0,0,7,391896,22,1372,286,36.97821614
상도전통시장,서울특별시 동작구 상도로 47길 8,126.9515438,37.4996829,86,109,2,0,0,2,0,0,0,0,0,86,391896,22,1372,286,36.97821614
유진상가,서울특별시 서대문구 통일로 484,126.9429967,37.5916477,64,123,1,0,0,1,0,3,0,0,0,101,312325,11,1085,288,36.96973719
인왕시장,서울특별시서대문구인왕시장길24(홍제동),126.9433199,37.5912181,213,121,1,0,0,1,0,3,0,0,0,179,312325,11,1085,288,36.96973719
포방터시장,서울특별시서대문구홍은동 9-123,126.9367873,37.5792117,88,75,0,0,0,0,0,3,0,0,0,88,312325,11,1085,288,36.96973719
영도시장,서울특별시 동작구 장승배기로 10길26,126.9405996,37.5042527,151,114,2,0,0,0,2,0,0,0,0,56,391896,22,1372,286,36.96653106
남구로시장,서울특별시 구로구 구로동로26길 41,126.8864294,37.4902118,220,95,3,0,0,0,0,3,1,8,622,210,405194,13,1096,370,36.95968974
신안프라자전통시장,경기도 안산시 상록구 반석로 54,126.8655893,37.2961068,98,96,1,1,0,0,0,0,0,0,0,182,350342,6,1370,256,36.95877313
진동전통시장,경상남도 창원시 마산합포구 진동면 진동시장길 62,128.4872942,35.1133087,78,31,0,0,0,0,0,0,0,0,0,70,174933,20,4773,37,36.87413983
감포시장,경상북도 경주시 감포읍 감포로115,129.5020112,35.8041067,48,50,0,0,0,0,0,0,0,0,0,51,253468,31,6195,41,36.86643275
건천시장,경상북도 경주시 건천읍 내서로 1131-1,129.104807,35.8483494,40,41,0,0,0,0,0,0,0,0,0,38,253468,31,6195,41,36.86643275
불국사상가시장,경상북도 경주시 진현로1길 59-5,129.3276137,35.7859709,103,20,0,0,0,0,0,0,0,0,0,102,253468,31,6195,41,36.86643275
불국시장,경상북도 경주시 구정동 429-7,129.3009798,35.7758794,34,23,0,0,0,0,0,0,0,0,0,34,253468,31,6195,41,36.86643275
안강공설시장,경상북도 경주시 안강읍 비화중로 3길 26-3,129.2217071,35.9903108,245,71,0,0,0,0,0,0,0,0,0,252,253468,31,6195,41,36.86643275
양남시장,경상북도 경주시 양남면 하서중앙길 56-28,129.4636526,35.6753755,80,43,0,0,0,0,0,0,0,0,0,60,253468,31,6195,41,36.86643275
외동시장,경상북도 경주시 외동읍 입실시장길 8-6,129.3256887,35.7146203,138,20,0,0,0,0,0,0,0,0,0,78,253468,31,6195,41,36.86643275
연미새시장,부산광역시 연제구 연산동 2122-26,129.0945768,35.1741112,100,0,2,0,2,0,0,0,1,4,380,35,209688,16,876,239,36.77295277
모라전통시장,부산광역시 사상구 사상로 483,128.9874415,35.1876243,88,56,4,1,0,0,0,0,0,1,41,93,213178,33,11709,18,36.71349568
우신종합상가,부산광역시 사상구 백양대로 880,128.9919513,35.1837746,152,45,4,1,0,0,0,0,0,0,0,169,213178,33,11709,18,36.71349568
중앙시장(창원중앙시장),경상남도 창원시 성산구 중앙동 8-10,128.6719407,35.2301689,225,47,0,1,2,1,0,1,1,7,254,35,215143,19,2837,76,36.6869767
회성종합시장,경상남도 창원시 마산회원구 회성동 450-2,128.5593979,35.2329407,209,24,0,1,0,0,1,1,0,1,67,37,191730,15,1051,182,36.62442309
신안코아,경기도 안산시 상록구 반석로 44,126.8651221,37.2949219,133,107,2,0,0,0,0,0,0,0,0,166,350342,6,1370,256,36.59506678
코오롱타운상가,경상남도 창원시 마산회원구 내서읍 광려천북로202,128.5242356,35.2678656,85,26,0,0,0,0,0,0,0,0,0,67,191730,15,1051,182,36.54000813
함열시장,전라북도 익산시 함열읍 와리2길 8,126.958479,36.0807396,32,47,0,0,0,0,0,0,0,1,45,34,282582,23,1879,150,36.53136987
대동중앙상가,경상남도 창원시 의창구 반계로 93,128.6158369,35.2535885,42,87,0,0,0,0,0,0,0,0,0,49,262743,18,1587,166,36.49238115
북원상가시장,강원도 원주시 북원상가길 13,127.948755,37.3843441,50,48,0,1,0,0,0,0,0,3,117,53,353928,8,1329,266,36.47333735
사당시장,서울특별시 동작구 사당로244,126.975002,37.4829491,19,90,5,0,2,1,1,0,1,0,0,20,391896,22,1372,286,36.45753897
1913송정역시장(송정역전매일시장),광주광역시 광산구 송정로 8번길 33,126.7914845,35.1355669,86,51,3,0,0,0,0,1,0,2,159,75,406126,15,1464,277,36.43992886
황등시장,전라북도 익산시 황등면 황등리58,126.9523991,35.9991406,55,20,0,0,0,0,0,0,0,0,0,46,282582,23,1879,150,36.40386987
원주남부시장,강원도 원주시 치악로 1803,127.9543698,37.3430578,145,72,0,0,0,0,0,1,0,3,99,164,353928,8,1329,266,36.40217193
성대시장,서울특별시 동작구상도로102,126.93176,37.4999382,48,121,2,0,0,0,0,0,0,3,120,55,391896,22,1372,286,36.39489146
성대전통시장,서울특별시 동작구 국사봉1길 41,126.9307978,37.4992086,87,130,3,0,0,0,0,0,0,3,120,95,391896,22,1372,286,36.39489146
강북북부시장,서울특별시 강북구 한천로 123길 26,127.0303436,37.6362328,50,109,1,0,0,0,0,2,0,1,185,46,308569,25,1588,194,36.36369696
우동종합상가시장,부산광역시 해운대구 해운대로383번길 37-10,129.1388577,35.1706833,51,12,6,0,3,0,0,1,1,0,0,50,402518,23,1980,203,36.34996854
국제상가,부산광역시 부산진구 백양관문로 104-1,129.0282094,35.1684281,100,14,0,0,0,0,0,0,0,0,0,99,359375,52,10181,35,36.32433233
초읍시장,부산광역시 부산진구 성지로51번길 60,129.0528699,35.1773833,58,0,0,0,0,0,0,0,0,0,0,64,359375,52,10181,35,36.32433233
문막시장,강원도 원주시 문막읍 문막시장1길 52-10,127.8153448,37.306022,79,30,0,0,0,0,0,0,0,1,185,79,353928,8,1329,266,36.26858828
송현자유시장,인천광역시 동구 송현동 100-179,126.63306,37.4757394,91,82,1,0,0,0,0,0,1,11,370,74,62747,9,10525,6,36.25988048
광덕시장,대구광역시 남구 자유6길50,128.5824145,35.8371721,100,82,3,1,0,0,1,2,0,1,32,20,146658,47,4097,36,36.2438741
소계옛길시장,경상남도 창원시 의창구 소계로 99-4,128.598264,35.2578952,59,74,0,1,0,0,1,0,0,4,162,53,262743,18,1587,166,36.23398322
구암시장,경상남도 창원시 마산 회원구 구암남 14길 8,128.6817216,35.2279599,50,70,0,0,2,0,0,1,1,7,73,56,191730,15,1051,182,36.13734573
동마산시장,경상남도 창원시 마산 회원구 합성남8길 76,128.6817216,35.2279599,84,70,0,0,2,0,0,1,1,7,73,131,191730,15,1051,182,36.13734573
합성옛길시장,경상남도 창원시 마산 회원구 합성옛길 77,128.6817216,35.2279599,60,70,0,0,2,0,0,1,1,7,73,63,191730,15,1051,182,36.13734573
만덕시장,부산광역시 북구 만덕1로24번길 8,129.035369,35.2144909,47,16,1,0,0,0,0,1,0,0,0,47,284872,11,2536,112,36.11209979
정이있는구포시장,부산광역시 북구 구포시장길 1,129.003683,35.2092413,1036,49,7,0,0,0,0,1,0,0,0,1036,284872,11,2536,112,36.11209979
부전농수산물새벽시장,부산광역시 부산진구 부전로 156,129.0583057,35.1622468,330,64,7,0,2,0,0,1,1,0,0,510,359375,52,10181,35,36.10576789
부전상가,부산광역시 부산진구 중앙대로 755번길 21,129.0595323,35.1603431,703,61,9,0,2,0,0,1,1,1,10,704,359375,52,10181,35,36.10576789
서면종합시장,부산광역시 부산진구 부전로 162번길 28,129.0589927,35.1618982,255,63,7,0,2,0,0,1,1,1,10,234,359375,52,10181,35,36.10576789
서면중앙시장,부산광역시 부산진구 동성로 143,129.0633256,35.1608507,380,57,7,0,2,0,0,1,1,1,10,341,359375,52,10181,35,36.10576789
전포놀이터시장,부산광역시 부산진구 전포동197-6,129.0670113,35.1589885,67,41,7,0,2,1,0,1,1,1,10,80,359375,52,10181,35,36.10576789
토지금고시장,인천광역시 미추홀구 낙섬중로 38번길 5,126.6378286,37.451566,122,90,0,0,0,0,2,2,1,17,465,146,402392,20,2973,135,36.07812031
우암골목시장,부산광역시 남구 장고개로 9-1,129.0709276,35.1261614,70,0,0,0,3,0,0,3,1,1,66,100,268249,23,2012,133,36.03764794
용산종합큰시장,대구광역시 달서구 달구벌대로 301길 187-11,128.5311713,35.8580588,44,111,0,0,0,0,0,3,1,14,667,60,560354,70,5484,102,36.00678065
중마시장,전라남도 광양시 중마중앙로 88,127.6989571,34.9380855,82,108,0,0,2,0,0,0,1,1,10,51,150680,11,831,181,35.98154715
개금큰시장,부산광역시 부산진구 엄광로 15,129.0179939,35.1485125,67,9,4,0,2,2,0,0,1,0,0,25,359375,52,10181,35,35.9747942
북동공설시장,경상남도 창원시 의창구 의안로49번길 31,128.6204909,35.2658599,40,58,0,0,0,0,0,0,0,3,131,30,262743,18,1587,166,35.97419933
소답시장,경상남도 창원시 의창구 의안로49번길 31-7,128.6207321,35.2657775,64,60,0,0,0,0,0,0,0,3,131,68,262743,18,1587,166,35.97419933
두호1시장,경상북도 포항시 북구 창흥로 11,129.3693478,36.0616978,43,54,0,0,0,0,2,1,0,3,76,146,272566,21,2289,119,35.96254481
환호그린빌시장,경상북도 포항시 북구 환호공원길 15,129.3912028,36.067998,32,25,0,0,0,0,0,0,0,0,0,28,272566,21,2289,119,35.91750622
박달재전통시장,충청북도 제천시 백운면 평동로 14,128.0217807,37.1385546,48,32,0,0,0,0,0,0,0,0,0,58,133115,16,2552,52,35.88690809
제천고추시장,충청북도 제천시 신월동 1138-1,128.1747891,37.1562252,86,44,0,0,0,0,0,0,0,0,0,86,133115,16,2552,52,35.88690809
덕천시장,부산광역시 북구 덕천동 411-5,129.0134269,35.2111882,112,30,5,0,0,1,1,1,0,0,0,36,284872,11,2536,112,35.88204116
한민시장,대전광역시 서구 도솔로 308번길 27,127.3839975,36.3346393,240,104,1,1,0,0,0,0,0,0,0,240,478872,8,3048,157,35.87538759
수유프라자,서울특별시 강북구 도봉로 261,127.0234246,37.6316256,131,122,2,0,0,0,0,2,1,10,809,84,308569,25,1588,194,35.81774648
석바위시장,인천광역시 미추홀구 경인로 471번길 7,126.6916279,37.4592019,220,79,4,1,2,0,2,3,1,6,176,253,402392,20,2973,135,35.76832931
명덕시장,대구광역시 남구 대명로 57길 10-46,128.588271,35.8448048,42,71,3,1,0,2,0,3,0,2,51,43,146658,47,4097,36,35.70700845
선산봉황시장,경상북도 구미시 선산읍 단계동길 24,128.3011941,36.2396282,229,38,0,0,0,0,0,0,0,5,220,314,416279,33,5256,79,35.64534035
제일시장상가,경상북도 구미시 1공단로 192,128.3841735,36.1016478,47,77,0,0,0,0,0,0,0,5,222,72,416279,33,5256,79,35.64534035
도깨비시장,전라남도 여수시 학동서5길 18,127.6565531,34.7632482,80,83,0,0,0,0,0,1,0,0,0,56,280549,30,3164,89,35.64220693
제일시장,전라남도 여수시 학동2길 7-4,127.6646438,34.7642173,63,76,0,0,0,0,0,1,0,0,0,61,280549,30,3164,89,35.64220693
진남시장,전라남도 여수시 학동1길 10,127.6641302,34.764252,80,73,0,0,0,0,0,1,0,0,0,51,280549,30,3164,89,35.64220693
장량성도시장,경상북도 포항시 북구 용두산길 54,129.3813753,36.0684271,55,45,0,0,0,0,2,0,0,2,81,65,272566,21,2289,119,35.63061498
산수시장,광주광역시 동구 필문대로192번길 13-1,126.9299884,35.1534996,75,72,1,0,0,0,0,2,1,21,289,72,102645,8,1464,70,35.6056502
구담공설시장,경상북도 안동시 풍천면 섬마길 7-9,128.4646095,36.5417161,86,24,0,0,0,0,0,0,0,0,0,61,158803,22,2003,79,35.5860217
동성올림픽타운,경상남도 창원시 성산구 중앙대로 77,128.6777189,35.2221953,100,72,0,0,2,0,0,1,1,8,92,87,215143,19,2837,76,35.58525175
창원캔버라상가,경상남도 창원시 성산구 중앙대로61번길 4,128.6768208,35.2211998,30,68,0,0,2,0,0,1,1,8,93,115,215143,19,2837,76,35.58525175
구포축산물도매시장,부산광역시 북구 사상로583번길 25,128.989148,35.1961646,205,44,4,0,0,0,0,1,0,1,127,206,284872,11,2536,112,35.57319575
가락타운상가시장,부산광역시 사하구 하신번영로 233,128.9574614,35.1009883,135,3,1,0,3,0,0,1,1,1,28,135,312840,30,2312,135,35.55831026
만덕2동제일상가시장,부산광역시 북구 함박봉로140번길 109,129.0361135,35.2022077,47,4,0,0,0,0,1,0,0,0,0,47,284872,11,2536,112,35.54700022
와룡시장,대구광역시 달서구 신당동 1763-9,128.4995487,35.8561214,143,120,2,0,0,1,1,1,1,9,508,147,560354,70,5484,102,35.48377589
양동산업용품시장,광주광역시 서구 독립로 205,126.9066205,35.1511728,152,78,3,1,0,0,0,1,1,14,445,75,297214,17,2392,124,35.43405268
좌동재래시장,부산광역시 해운대구 좌동로91번길 20,129.1744479,35.1730836,71,0,5,0,2,0,0,1,1,4,142,71,402518,23,1980,203,35.43294863
엄정내창시장,충청북도 충주시 엄정면 미내리 159-15,127.915864,37.0864316,100,16,0,0,0,0,0,0,0,0,0,90,210313,21,3285,64,35.39839821
덕산그린피아상가,경상남도 창원시 성산구 중앙동 98-6,128.6760117,35.221646,84,67,0,0,2,1,0,1,1,9,100,74,215143,19,2837,76,35.39792728
영남종합시장,부산광역시 연제구 연산동 1364-2,129.0770123,35.1807856,24,9,8,0,2,0,0,0,1,0,0,28,209688,16,876,239,35.37858853
대동훼미리코아상가,경상남도 창원시 성산구 대정로 138,128.7080828,35.2110334,122,82,0,0,0,0,0,0,0,4,101,100,215143,19,2837,76,35.31636969
신탄진시장,대전광역시 대덕구 석봉로43번길 37,127.4265208,36.4491912,120,100,0,0,0,0,1,0,0,2,56,122,176293,10,2446,72,35.29753256
양곡종합상가,경상남도 창원시 성산구 신촌로102,128.6283941,35.2004398,90,20,0,0,0,0,6,0,0,2,64,94,215143,19,2837,76,35.28864368
쌍봉시장,전라남도 여수시 학동2길 7,127.6649389,34.7641731,49,77,0,0,0,0,0,1,0,1,221,25,280549,30,3164,89,35.25090434
