fclt_name,rdnm_addr,x_cd,y_cd,stor_cnt,residnt_cnt_sum,점포수,점포당대상인구수 = 시군구거주인구 / 점포수,시군구거주인구 
동평새시장,부산광역시 부산진구 백양순환로164번길 13-2,129.0408872,35.1666669,16,359375,52,10181,35
부산전자종합시장,부산광역시 부산진구 부전로 196,129.0624353,35.1637517,138,359375,52,10181,35
부산평화시장,부산광역시 부산진구 자유평화로 7,129.0606748,35.1416973,923,359375,52,10181,35
부전농수산물새벽시장,부산광역시 부산진구 부전로 156,129.0583022,35.1622525,330,359375,52,10181,35
부전상가,부산광역시 부산진구 중앙대로 755번길 21,129.0595513,35.1603456,705,359375,52,10181,35
부전시장,부산광역시 부산진구 중앙대로 783번길 23,129.0609058,35.1632343,344,359375,52,10181,35
서면시장,부산광역시 부산진구 서면로 56,129.0581408,35.1556582,209,359375,52,10181,35
서면종합시장,부산광역시 부산진구 부전로 162번길 28,129.0589849,35.1619151,251,359375,52,10181,35
서면중앙시장,부산광역시 부산진구 동성로 143,129.0632892,35.1608584,380,359375,52,10181,35
성곡종합시장,부산광역시 부산진구 새싹로 207-6,129.0480782,35.1747616,42,359375,52,10181,35
양정시장,부산광역시 부산진구 동평로 420번길 18 양정상가아파트,129.0697618,35.1727647,123,359375,52,10181,35
연지시장,부산광역시 부산진구 연지로14,129.0513996,35.1709051,83,359375,52,10181,35
초읍시장,부산광역시 부산진구 성지로51번길 60,129.0528914,35.1773169,64,359375,52,10181,35
가야벽산상가,부산광역시 부산진구 엄광로 68 벽산아파트,129.0269894,35.1466134,52,359375,52,10181,35
개금골목시장,부산광역시 부산진구 가야공원로 14번길 85,129.0247937,35.1518328,114,359375,52,10181,35
개금큰시장,부산광역시 부산진구 엄광로 15,129.0178858,35.1485343,47,359375,52,10181,35
골드테마거리,부산광역시 부산진구 범일로 134 중앙빌딩,129.0597745,35.1419385,351,359375,52,10181,35
국제상가,부산광역시 부산진구 백양관문로 104-1,129.028207,35.1684408,116,359375,52,10181,35
당감골목시장,부산광역시 부산진구 당감로 16번길 22,129.0408703,35.163283,131,359375,52,10181,35
금산시장,충청남도 금산군 금산읍 건삼전길 11,127.4904622,36.0999874,79,51443,16,1762,29
중부시장,충청남도 금산군 금산읍 비범로 19,127.4910211,36.1045343,17,51443,16,1762,29
마전시장,충청남도 금산군 추부면 하마전로 9,127.4676806,36.1900049,27,51443,16,1762,29
금산수삼센터,충청남도 금산군 금산읍 인삼약초로 22,127.4957335,36.100393,330,51443,16,1762,29
금산약초시장,충청남도 금산군 금산읍 비단로 144,127.4954728,36.1003809,31,51443,16,1762,29
금산인삼국제시장,충청남도 금산군 금산읍 인삼약초로 45,127.4983403,36.1019179,203,51443,16,1762,29
금산인삼쇼핑센터,충청남도 금산군 금산읍 인삼광장로 47,127.4989588,36.101507,52,51443,16,1762,29
금산인삼전통시장,충청남도 금산군 금산읍 건삼전1길 20-12,127.4923686,36.1005722,75,51443,16,1762,29
금산수삼센타,충청남도 금산군 금산읍 인삼약초로 24,127.4964497,36.1001016,333,51443,16,1762,29
금산시장,충청남도 금산군 금산읍 건삼전길 11,127.4904622,36.0999874,197,51443,16,1762,29
금산인삼국제시장,충청남도 금산군 금산읍 인삼약초로 45,127.4983403,36.1019179,206,51443,16,1762,29
금산약초시장,충청남도 금산군 금산읍 비단로 144,127.4954728,36.1003809,31,51443,16,1762,29
중부시장,충청남도 금산군 금산읍 비범로 19,127.4910211,36.1045343,24,51443,16,1762,29
마전시장,충청남도 금산군 추부면 하마전로 9,127.4676806,36.1900049,30,51443,16,1762,29
금산인삼쇼핑센터,충청남도 금산군 금산읍 인삼광장로 47,127.4989588,36.101507,52,51443,16,1762,29
금산인삼전통시장,충청남도 금산군 금산읍 건삼전1길 20-12,127.4923686,36.1005722,75,51443,16,1762,29
구덕대림상가,부산광역시 사상구 학감대로49번길 62,128.9922406,35.1353202,32,213178,33,11709,18
르네시떼시장,부산광역시 사상구 광장로7,128.9777161,35.1643361,2620,213178,33,11709,18
모라전통시장,부산광역시 사상구 사상로 483,128.9874369,35.1876309,93,213178,33,11709,18
복이있는덕포시장,부산광역시 사상구 사상로293번길12,128.9822553,35.171281,193,213178,33,11709,18
부산산업용재유통상가,부산광역시 사상구 새벽로 131,128.9810797,35.1532787,871,213178,33,11709,18
부산산업용품상협동조합,부산광역시 사상구 괘감로 37,128.9804344,35.1597552,1006,213178,33,11709,18
부산새벽시장,부산광역시 사상구 새벽로 141,128.9824317,35.1541427,293,213178,33,11709,18
사상시장,부산광역시 사상구 사상로250번길58(괘법동),128.9855085,35.1666572,218,213178,33,11709,18
영해종합시장,부산광역시 사상구 학감대로 109-10,128.9879641,35.1407094,33,213178,33,11709,18
우신종합상가,부산광역시 사상구 백양대로 880,128.9912819,35.1831131,169,213178,33,11709,18
주례럭키종합상가,부산광역시 사상구 가야대로 284번길 12,129.00292,35.1487518,64,213178,33,11709,18
주례현대무지개상가,부산광역시 사상구 주례로 93,129.0049861,35.1449638,80,213178,33,11709,18
부산광역시건축자재판매협동조합,부산광역시 사상구 강변대로 570,128.9653822,35.1328733,70,213178,33,11709,18
감전시장,부산광역시 사상구 새벽로168번길 21-6,128.984607,35.1561407,167,213178,33,11709,18
감전제일상가시장,부산광역시 사상구 새벽로168번길 21-11,128.9845484,35.1563253,57,213178,33,11709,18
구덕대림상가,부산광역시 사상구 학감대로49번길 56(학장동),128.9926927,35.1356338,38,213178,33,11709,18
학장반도보라상가,부산광역시 사상구 대동로94(학장동),128.9783145,35.1379336,138,213178,33,11709,18
영해종합시장,부산광역시 사상구 학감대로111(학장동),128.9876525,35.1408948,74,213178,33,11709,18
주례현대무지개상가,부산광역시 사상구 주례로93(주례3동),129.0049861,35.1449638,89,213178,33,11709,18
부산광역시철강판매협동조합,부산광역시 사상구 강변대로532번길17-49(엄궁동),128.9666424,35.1348761,52,213178,33,11709,18
부산산업용품상협동조합,부산광역시 사상구 괘감로37(괘법동),128.9804344,35.1597552,1216,213178,33,11709,18
㈜르네시떼,부산광역시 사상구 광장로7(괘법동),128.9777161,35.1643361,2620,213178,33,11709,18
부산광역시건축자재판매협동조합,부산광역시 사상구 강변대로570 (엄궁동),128.9653822,35.1328733,70,213178,33,11709,18
부산새벽시장,부산광역시 사상구 새벽로141(감전동),128.9824317,35.1541427,320,213178,33,11709,18
복이 있는 덕포시장,부산광역시 사상구 사상로293번길 12(덕포1동),128.9822553,35.171281,190,213178,33,11709,18
주례럭키종합상가,부산광역시 사상구 가야대로 284번길2(주례3동),129.0035944,35.1498019,67,213178,33,11709,18
모라전통시장,부산광역시 사상구 모라로46번길46(모라동),128.9857086,35.1884131,71,213178,33,11709,18
사상시장,부산광역시 사상구 사상로250번길58(괘법동),128.9855085,35.1666572,206,213178,33,11709,18
감전제일상가,부산광역시 사상구 새벽로168번길 21(감전동),128.9846086,35.1559627,18,213178,33,11709,18
북부산시장,부산광역시 사상구 사상로285번길 8-3(덕포동),128.9819461,35.1706421,139,213178,33,11709,18
경동인츠빌,부산광역시 사상구 냉정로120(주례동),129.0133915,35.1494087,23,213178,33,11709,18
고려쇼핑센터,부산광역시 사상구 사상로201(괘법동),128.9809858,35.1631462,260,213178,33,11709,18
우신종합상가,부산광역시 사상구 백양대로884(모라1동),128.9914513,35.1850933,152,213178,33,11709,18
수정시장,부산광역시 동구 고관로 106,129.0463919,35.1282584,53,89031,20,7374,12
부산진시장,부산광역시 동구 진시장로 24 (범일동),129.0588362,35.1364234,1500,89031,20,7374,12
부산좌천동가구상가,부산광역시 동구 중앙대로 464 (좌천동),129.0552778,35.1348184,100,89031,20,7374,12
부산역지하도상가,부산광역시 동구 중앙대로 지하 200,129.0392796,35.1144392,72,89031,20,7374,12
범일골목시장,부산광역시 동구 범곡로28번길 23,129.0556264,35.1415045,74,89031,20,7374,12
성북시장,부산광역시 동구 성북로 57-2 (범일동),129.0484165,35.1385021,115,89031,20,7374,12
초량전통시장,부산광역시 동구 초량로13번길 24 (초량동),129.0396675,35.1180387,90,89031,20,7374,12
수정재래시장,부산광역시 동구 중앙대로371번길 50 (수정동),129.0463697,35.1301197,59,89031,20,7374,12
초량시장,부산광역시 동구 초량로13번길 8 (초량동),129.0400347,35.1186551,152,89031,20,7374,12
수정시장,부산광역시 동구 고관로 106,129.0463919,35.1282584,72,89031,20,7374,12
부산남문시장,부산광역시 동구 범일로65번길 8 (범일동,129.058687,35.1359246,262,89031,20,7374,12
자유시장,부산광역시 동구 조방로 48 (범일동),129.0610402,35.1409736,1483,89031,20,7374,12
부산진시장,부산광역시 동구 진시장로 24,129.0588362,35.1364234,1142,89031,20,7374,12
성북시장,부산광역시 동구 성북로 56,129.0487528,35.1387334,115,89031,20,7374,12
수정전통시장,부산광역시 동구 중앙대로371번길 50,129.0463697,35.1301197,100,89031,20,7374,12
초량상가시장,부산광역시 동구 초량로 15,129.0399808,35.1189068,100,89031,20,7374,12
초량전통시장,부산광역시 동구 초량로13번길 24,129.0396675,35.1180387,90,89031,20,7374,12
범일골목시장,부산광역시 동구 범곡북로28,129.0530191,35.1418251,120,89031,20,7374,12
부산자유시장,부산광역시 동구 조방로 48,129.0610402,35.1409736,1483,89031,20,7374,12
부산남문시장,부산광역시 동구 범일로65번길 8,129.058687,35.1359246,192,89031,20,7374,12
대구 약령시장,대구광역시 중구 달구벌대로415길 49,128.5899085,35.8685164,211,76727,40,9744,8
서문시장2지구 종합상가,대구광역시 중구 큰장로28길 25,128.5807939,35.8700419,1494,76727,40,9744,8
염매시장,대구광역시 중구 종로 8,128.5924234,35.8666162,116,76727,40,9744,8
프리몰,대구광역시 중구 국채보상로 지하 580,128.595198,35.8708525,231,76727,40,9744,8
중앙시장,대구광역시 중구 경상감영길 101,128.5931082,35.8723692,40,76727,40,9744,8
동국철물시장,대구광역시 중구 북성로 45,128.5872115,35.8739299,13,76727,40,9744,8
교동시장,대구광역시 중구 교동2길 11,128.598366,35.8737006,240,76727,40,9744,8
서문시장제1지구직물시장,대구광역시 중구 큰장로28길 10,128.5798314,35.8693939,383,76727,40,9744,8
서문시장제1지구포목시장,대구광역시 중구 큰장로28길 10,128.5798314,35.8693939,351,76727,40,9744,8
서문시장제4지구시장,대구광역시 중구 큰장로28길 10,128.5798314,35.8693939,679,76727,40,9744,8
동부시장,대구광역시 중구 국채보상로 749,128.6122794,35.868833,56,76727,40,9744,8
남문시장,대구광역시 중구 중앙대로 307-22,128.5910839,35.8612212,60,76727,40,9744,8
메트로프라자,대구광역시 중구 달구벌대로 지하2160,128.5980953,35.8644707,138,76727,40,9744,8
방천시장,대구광역시 중구 달구벌대로446길 7-3,128.6061395,35.8619957,65,76727,40,9744,8
서문시장건해산물 상가,대구광역시 중구 큰장로26안길 5,128.5794878,35.8681429,97,76727,40,9744,8
명품프라자상가,대구광역시 중구 큰장로28길 27,128.5809042,35.8699082,204,76727,40,9744,8
대구 약령시장,대구광역시 중구 달구벌대로415길 49,128.5899085,35.8685164,211,76727,40,9744,8
서문시장 아진상가,대구광역시 중구 큰장로28길 42-10일대,128.5816258,35.8694331,235,76727,40,9744,8
대신지하상가,대구광역시 중구 국채보상로 470,128.5810529,35.8705221,330,76727,40,9744,8
서문시장2지구 종합상가,대구광역시 중구 큰장로28길 25,128.5807939,35.8700419,1494,76727,40,9744,8
염매시장,대구광역시 중구 종로 8,128.5924234,35.8666162,75,76727,40,9744,8
동국철물시장,대구광역시 중구 북성로 45,128.5872115,35.8739299,13,76727,40,9744,8
교동시장,대구광역시 중구 교동2길 11,128.598366,35.8737006,250,76727,40,9744,8
중앙시장,대구광역시 중구 경상감영길 101,128.5931082,35.8723692,40,76727,40,9744,8
서문시장제1지구직물시장,대구광역시 중구 큰장로28길 10,128.5798314,35.8693939,270,76727,40,9744,8
서문시장제1지구포목시장,대구광역시 중구 큰장로28길 10,128.5798314,35.8693939,270,76727,40,9744,8
동부시장,대구광역시 중구 국채보상로 749,128.6122794,35.868833,20,76727,40,9744,8
남문시장,대구광역시 중구 중앙대로 307-22,128.5910839,35.8612212,80,76727,40,9744,8
프리몰,대구광역시 중구 국채보상로 지하 580,128.595198,35.8708525,117,76727,40,9744,8
대신지하상가,대구광역시 중구 국채보상로 470,128.5810529,35.8705221,330,76727,40,9744,8
번개시장,대구광역시 중구 태평로 177-3,128.5981311,35.8750893,160,76727,40,9744,8
보성황실시장,대구광역시 중구 남산로13길 17,128.5804923,35.860923,26,76727,40,9744,8
메트로센터,대구광역시 중구 달구벌대로 지하2100,128.5933408,35.8644213,403,76727,40,9744,8
번개시장,대구광역시 중구 태평로 177-3,128.5981311,35.8750893,130,76727,40,9744,8
보성황실시장,대구광역시 중구 남산로13길 17,128.5804923,35.860923,26,76727,40,9744,8
메트로센터,대구광역시 중구 달구벌대로 지하2100,128.5933408,35.8644213,403,76727,40,9744,8
메트로프라자,대구광역시 중구 달구벌대로 지하2160,128.5980953,35.8644707,138,76727,40,9744,8
방천시장,대구광역시 중구 달구벌대로446길 7-3,128.6061395,35.8619957,62,76727,40,9744,8
서문시장건해산물 상가,대구광역시 중구 큰장로26안길 5,128.5794878,35.8681429,91,76727,40,9744,8
명품프라자상가,대구광역시 중구 큰장로28길 27,128.5809042,35.8699082,192,76727,40,9744,8
종로신진시장,서울특별시 종로구 종로36길 15(종로5가),127.0040161,37.5702085,115,149549,36,20299,7
광장시장,서울특별시 종로구 창경궁로 88,126.9997072,37.5701125,1742,149549,36,20299,7
동대문종합시장,서울특별시 종로구 종로 266 동대문종합시장,127.0073287,37.5707065,4093,149549,36,20299,7
동대문종합시장D동상가,서울특별시 종로구 종로266종합시장디동,127.0073287,37.5707065,1087,149549,36,20299,7
동문시장㈜,서울특별시 종로구 창신동 436-41,127.0113877,37.570449,398,149549,36,20299,7
신설종합시장,서울특별시 종로구 숭인동 난계로27길 51,127.0203448,37.5726696,150,149549,36,20299,7
통인시장,서울특별시 종로구 자하문로 15길 18,126.9699476,37.580767,90,149549,36,20299,7
한일상가,서울특별시 종로구 청계천로 229(종로5가),127.003025,37.5701341,325,149549,36,20299,7
동대문종합시장 신관(동대문쇼핑타운),서울특별시 종로구 종로 266(종로6가),127.0073287,37.5707065,319,149549,36,20299,7
