공원명,소재지지번주소,위도,경도,공원면적
소공원,경기도 용인시 기흥구 신갈동 733-1번지,37.282801,127.109501,1580
소공원,경기도 용인시 처인구 김량장동 503-1번지 일원,37.232901,127.197101,887
제55호 근린공원(성복3공원),경기도 용인시 수지구 성복동 454번지 일원,37.317101,127.063401,10608
제54호 근린공원,경기도 용인시 수지구 성복동 산68-12번지,37.315301,127.070201,13851
동백제8공원(한숲공원),경기도 용인시 기흥구 중동 862번지,37.274601,127.153201,127568
동백제9공원(해놀공원),경기도 용인시 기흥구 중동 921번지,37.274401,127.160501,41333
보라4어린이공원(자작너울),경기도 용인시 기흥구 공세동 678번지 일원,37.244101,127.109701,3886
보라1어린이공원(색동저고리),경기도 용인시 기흥구 보라동 592-1번지 일원,37.253101,127.112601,2210
보라2어린이공원(민속놀이),경기도 용인시 기흥구 보라동 615번지 일원,37.250101,127.109701,2479
제21호 근린공원(서원공원),경기도 용인시 수지구 상현동 833번지 일원,37.301401,127.079801,20830
삼가1지구 체육공원,경기도 용인시 처인구 삼가동 268-26번지 일원,37.238301,127.169501,17748
제107호 어린이공원,경기도 용인시 처인구 모현면 왕산리 949번지,37.334101,127.253701,5817
어린이공원,경기도 용인시 기흥구 동백동 1095-31번지,37.272241,127.151156,1854
동진원제1호어린이공원,경기도 용인시 기흥구 중동 1097번지,37.285101,127.142401,2153
동진원제3호어린이공원,경기도 용인시 기흥구 중동 1104번지,37.280601,127.144301,1631
동진원2공원,경기도 용인시 기흥구 중동 1096-1(구 651-3번지),37.282501,127.143701,12185
제49호 근린공원(김혁근린공원),경기도 용인시 기흥구 구갈동 569번지,37.276201,127.127801,21920
제54호 어린이공원(은하수),경기도 용인시 기흥구 구갈동 605번지,37.270301,127.134001,1500
죽전제2호 어린이공원,경기도 용인시 수지구 죽전동 1166번지,37.333601,127.122801,1604
천주교묘지공원,경기도 용인시 처인구 모현면 오산리 325-4번지 일원,37.323101,127.140801,847474
보정제1호 어린이공원(신촌),경기도 용인시 기흥구 보정동 1201번지,37.321801,127.112601,1528
죽전제5호 어린이공원,경기도 용인시 수지구 죽전동 1220번지,37.329901,127.125701,3281
죽전제12호 어린이공원,경기도 용인시 수지구 죽전동 1271번지,37.325401,127.114801,1500
죽전제1공원(무지개공원),경기도 용인시 수지구 죽전동 1180번지,37.322801,127.110301,21855
죽전제5공원(죽전중앙공원),경기도 용인시 수지구 죽전동 1314번지,37.321801,127.121801,79092
공세제3호 어린이공원(버들),경기도 용인시 기흥구 공세동 695번지,37.240301,127.110701,4500
어린이공원,경기도 용인시 수지구 상현동 1109번지,37.301601,127.076201,3820
소공원,경기도 용인시 기흥구 상하동 677번지 일원,37.268301,127.137801,1540
제50호 어린이공원(안마을),경기도 용인시 기흥구 구갈동 375-2번지,37.277701,127.116801,2196
소공원,,34.883499,127.694626,300
역사공원,전라남도 나주시 죽림동 60-1번지,35.028569,126.726553,23931
완사천공원,전라남도 나주시 송월동 1096-5번지,35.015395,126.713303,12929
동헌공원,전라남도 나주시 서내동 34번지,35.032953,126.714912,1490
서성벽공원,전라남도 나주시 서내동 77-1번지,35.032974,126.712677,6088
공원,전라남도 나주시 빛가람동 302번지,35.019417,126.796973,41529
제102호 어린이공원,경기도 용인시 수지구 죽전동 1484번지 일원,37.329901,127.116701,3780
소공원,경기도 용인시 기흥구 영덕동 1262번지,37.265601,127.075801,1459
소공원,경기도 용인시 기흥구 마북동 648번지,37.301401,127.122601,1445
제103호 어린이공원,경기도 용인시 수지구 성복동 283번지 일원,37.316001,127.068701,3854
근린공원 76,경기도 용인시 수지구 성복동 산68-12번지,37.315401,127.070011,9047
삼가지구 어린이공원3,경기도 용인시 처인구 삼가동 187-2번지 일원,37.241001,127.167101,1679
삼가지구 어린이공원2,경기도 용인시 처인구 삼가동 195-19번지 일원,37.240601,127.169401,1925
동백제4호 어린이공원(들샘),경기도 용인시 기흥구 동백동 655번지,37.282701,127.156001,5523
건강마당근린공원,경기도 용인시 기흥구 보라동 604번지,37.252201,127.111601,45621
소공원,경기도 용인시 처인구 역북동 725-2번지 일원,37.234401,127.190401,887
제65호 어린이공원(농골),경기도 용인시 기흥구 상갈동 465번지,37.261401,127.106901,2645
제25호 근린공원(마북공원),경기도 용인시 기흥구 마북동 650번지 일원,37.298401,127.113901,35385
제20호 근린공원(만현공원),경기도 용인시 수지구 상현동 35번지 일원,37.310501,127.090401,10116
제19호 근린공원(상현공원),경기도 용인시 수지구 상현동 57-1번지 일원,37.312101,127.087101,21199
문화공원,부산광역시 남구 대연동 1864,35.139525,129.103957,6811
대연혁신도시 어린이공원,부산광역시 남구 대연동 1860,35.142273,129.099601,4330.6
대동골소공원,부산광역시 남구 대연동 243-10,35.15130308,129.088969,1227
문화공원B,부산광역시 남구 문현동 1228-6,35.146713,129.064177,2257
감만당집마루 소공원,부산광역시 남구 감만동 463-1,35.112918,129.0804134,1193
무제등소공원,부산광역시 남구 용당동 24-2,35.107143,129.104494,4955
소공원,부산광역시 남구 대연동 1808-4,35.13753584,129.106734,2310
소공원,부산광역시 남구 대연동 1046,35.12949874,129.090434,2292
소공원,부산광역시 남구 대연동 919-36,35.129533,129.0882899,5812.8
소공원,부산광역시 남구 문현동 426-81,35.141583,129.0695742,874
도동근린공원,경상북도 울릉군 울릉읍 도동리 586-2,37.48168864,130.8996146,139950
저동근린공원,경상북도 울릉군 울릉읍 도동리 374-1,37.49383028,130.9059546,18756
사동근린공원,경상북도 울릉군 울릉읍 사동리 647-1,37.4639226,130.8757834,10694
남양어린이공원,경상북도 울릉군 서면 남양리 597-2,37.46567982,130.8385457,3394
남서어린이공원,경상북도 울릉군 서면 남서리 54,37.46894195,130.8347475,3109
태하어린이공원,경상북도 울릉군 서면 태하리 509-5,37.51311777,130.8015444,1549
현포어린이공원,경상북도 울릉군 북면 현포리 540-3,37.5127167,130.8007384,2916
천부어린이공원,경상북도 울릉군 북면 천부리 790-34,37.53789546,130.8718632,2337
사동소공원,경상북도 울릉군 울릉읍 사동리 910,37.47466775,130.8883796,1062
통구미소공원,경상북도 울릉군 서면 남양리 181,37.46316915,130.8556166,850
현포문화공원,경상북도 울릉군 북면 현포리 502-2,37.52471287,130.8267704,4902
통구미수변공원,경상북도 울릉군 서면 남양리 153-18,37.4606003,130.857851,7714
천부체육공원,경상북도 울릉군 북면 천부리 678-1,37.5379673,130.8702573,10687
일원목련공원,서울특별시 강남구 일원동 658,37.491431,127.076807,1613.8
일원까치공원,서울특별시 강남구 일원동 712-4,,127.079419,1476.3
궁마을공원,서울특별시 강남구 수서동 465-15,37.484831,127.090647,306
예지공원,서울특별시 강남구 개포동 12-7,37.491953,127.064406,1535.9
한마음공원,서울특별시 강남구 개포동 12-3,37.496013,127.067034,2488.1
일원장미공원,서울특별시 강남구 일원동 732-4,37.480681,127.071949,1500
7호 갈매빛뜰 근린공원 (화양지구),경기도 평택시 현덕면 운정리 산2-1,36.96744424,126.9007954,46588
가사 근린공원(청북지구 택지개발),경기도 평택시 청북읍 옥길리 1090,37.0199336,126.9094081,23286.8
개나리 근린공원(청북 어연한산공단),경기도 평택시 청북읍 어연리 898-1,37.0514356,126.9775078,13995.2
근린공원 1호(황해자유구역 현덕지구),경기도 평택시 현덕면 장수리 264-18,36.93667159,126.9141736,58462
근린공원 2호(황해자유구역 현덕지구),경기도 평택시 현덕면 권관리 824,36.92952097,126.9079266,31877
근린공원 3호(황해자유구역 현덕지구),경기도 평택시 현덕면 권관리 705,36.92472955,126.9122434,30498
금곡 근린공원,경기도 평택시 안중읍 안중리 산17-1,36.99452007,126.9406444,52500
능안 근린공원,경기도 평택시 청북읍 현곡리 산94-7,37.0432833,126.9289052,26600
도곡 근린공원(포승공단),경기도 평택시 포승읍 도곡리 1110,36.98936145,126.8474031,15000.1
뚝넘어 근린공원(청북지구 택지개발),경기도 평택시 청북읍 옥길리 1155,37.0246963,126.913794,40508.4
명일공원,서울특별시 강동구 상일동 135,37.5512577,127.1634092,649709.6
만호 근린공원(포승2산단),경기도 평택시 포승읍 만호리 682-2,36.96845024,126.8600537,29869.8
무릉 근린공원,경기도 평택시 청북읍 현곡리 산10-2,37.03987183,126.9406397,61106
번제 근린공원(포승공단),경기도 평택시 포승읍 원정리 1355,36.9843825,126.8330519,118326.7
비둘기 근린공원(청북 어연한산공단),경기도 평택시 청북읍 어연리 888,37.0494857,126.9729247,14693.1
살박 근린공원(청북지구 택지개발),경기도 평택시 청북읍 옥길리 1173,37.0246963,126.913794,14980.4
새터 근린공원(청북지구 택지개발),경기도 평택시 청북읍 옥길리 1142,37.0206772,126.9181369,75770.5
송담 근린공원(안중송담지구),경기도 평택시 안중읍 송담리 861,36.97272918,126.9364733,22458
수촌 근린공원(청북지구 택지개발),경기도 평택시 청북읍 옥길리 1124,37.0246963,126.913794,35492.6
신당 근린공원(포승공단),경기도 평택시 포승읍 만호리 589,36.97004952,126.8474911,143996.8
안송 근린공원(안중송담지구),경기도 평택시 안중읍 안중리 499,36.98343697,126.9291016,11642
어린이공원,부산광역시 남구 문현동 558-20,35.145593,129.071143,1598
어린이공원,부산광역시 남구 대연동 산166-6,35.132801,129.083628,2017
우암2어린이공원,부산광역시 남구 우암동 산33-19,35.128261,129.078947,3953
우암2소공원,부산광역시 남구 우암동 129-56,35.126993,129.075044,660
평화공원,부산광역시 남구 대연동 706-5,35.125799,129.100337,32015
어린이공원,부산광역시 남구 용호동 544-6,35.112869,129.1119033,2118.8
어린이공원,부산광역시 남구 감만동 176-24,35.11743696,129.0841862,4247
어린이공원,부산광역시 남구 감만동 225-7,35.112435,129.0836678,8562
소공원,부산광역시 남구 우암동 209-34,35.129158,129.071761,1269
오륙도해맞이소공원,부산광역시 남구 용호동 950,35.102539,129.122349,10659
어린이공원,부산광역시 남구 용호3동 473,35.121847,129.115151,2434
소공원,부산광역시 남구 문현동 769-4,35.143052,129.066072,4175
소공원,부산광역시 남구 우암동 127-91,35.127351,129.072618,650
문화공원A,부산광역시 남구 문현동 1227-1,35.148345,129.064098,3543
신사근린공원,서울특별시 강남구 압구정동 422,37.526708,127.021458,6800
에코시티 1호공원,전라북도 전주시 덕진구 송천동2가 377-66,35.8719799,127.1201996,1500
에코시티5호,전라북도 전주시 덕진구 송천동2가 377-70,35.8719799,127.1201996,11157
제187호 근린공원,"전라북도 전주시 덕진구 우아동1가 1121, 111-5",35.8255237,127.1760178,5153
동산구역B,전라북도 전주시 덕진구 여의동2가 551-3,35.8698979,127.0792306,499
동산구역A,전라북도 전주시 덕진구 여의동2가 601-5,35.870165,127.080703,1405
명우공원,서울특별시 강동구 명일1동 312-206,37.551537,127.141455,403
혜림공원,서울특별시 강동구 천호1동 47-23,37.54460149,127.139905,992
성안공원,서울특별시 강동구 성내3동 405-18,37.531369,127.134773,1057.1
선린공원,서울특별시 강동구 성내3동 424,37.52851478,127.132711,1575.2
보람공원,서울특별시 강동구 성내3동 444-6,37.52471702,127.131302,989.9
안말공원,서울특별시 강동구 성내3동 512,37.531236,127.129903,2290.3
소공원,경상남도 창원시 진해구 남양동 407 일원,35.116394,128.779917,4612
소공원,경상남도 창원시 진해구 죽곡동 300 일원,35.112542,128.725096,2884
공원-107,전라남도 담양군 대전면 성산리 191,35.28796964,126.9169948,1454
공원-108,전라남도 담양군 대전면 강의리53-9,35.26666251,126.9025513,501
공원-109,전라남도 담양군 대전면 응용리 243-10,35.25053837,126.8811847,364
공원-110,전라남도 담양군 대전면 중옥리 448,35.26144143,126.8830651,1526
공원-111,전라남도 담양군 대전면 태목리361-8,35.26019451,126.8976289,2261
공원-112,전라남도 담양군 대전면 성산리 434-13,35.269633,162.920004,743
공원-112,전라남도 담양군 금성면 원율리 344-6,35.35816633,127.028097,1203
115 수변공원,울산광역시 중구 다운동 산56-1,35.576781,129.269264,24473
114 수변공원,울산광역시 중구 다운동 산39,35.577726,129.267834,20058
113 수변공원,울산광역시 중구 다운동 산 57,35.576151,129.268473,12703
만옥정공원,경상남도 창녕군 창녕읍 교상리 28-33,35.540667,128.502779,11560
문화공원,경상남도 창녕군 창녕읍 교리 451-2,35.54840401,128.4974034,235260
당산공원,경상남도 창녕군 창녕읍 술정리 18,35.540824,128.495085,3570
작약공원(함박산테마공원),경상남도 창녕군 영산면 동리 1,35.45553582,128.5358875,1629700
남지공원,경상남도 창녕군 남지읍 남지리 970-3,35.390474,128.475104,1500
대신공원,경상남도 창녕군 남지읍 마산리 992-7,35.289623,128.470207,1500
동포공원,경상남도 창녕군 남지읍 남지리 989-9,35.392533,128.478411,2130
서동공원,경상남도 창녕군 남지읍 남지리 987-12,35.390741,128.478016,1630
홍포공원,경상남도 창녕군 남지읍 마산리 1003-5,35.391633,128.472136,2100
도천공원,경상남도 창녕군 도천면 도천리 301-4,35.433583,128.518099,1600
